account_id,timestamp,amount,transaction_type,is_suspicious,pattern_type
ACC_4814,2023-01-06 12:00:00,1858.55,PAYMENT,0,Normal
ACC_4149,2023-01-06 12:00:00,1580.79,PAYMENT,0,Normal
ACC_1084,2023-01-06 12:00:00,2564.42,PAYMENT,0,Normal
ACC_2323,2023-01-06 12:00:00,2984.58,PAYMENT,0,Normal
ACC_3777,2023-01-06 12:00:00,128.91,PAYMENT,0,Normal
ACC_2390,2023-01-06 13:00:00,1183.0,PAYMENT,0,Normal
ACC_4321,2023-01-06 13:00:00,1136.3,PAYMENT,0,Normal
ACC_4998,2023-01-06 13:00:00,2409.67,PAYMENT,0,Normal
ACC_3019,2023-01-06 13:00:00,480.51,PAYMENT,0,Normal
ACC_2489,2023-01-06 13:00:00,2900.51,PAYMENT,0,Normal
ACC_4689,2023-01-06 13:00:00,2647.66,PAYMENT,0,Normal
ACC_4000,2023-01-06 13:00:00,1287.98,PAYMENT,0,Normal
ACC_1923,2023-01-06 13:00:00,643.52,PAYMENT,0,Normal
ACC_4838,2023-01-06 14:00:00,1576.63,PAYMENT,0,Normal
ACC_3713,2023-01-06 14:00:00,1303.35,PAYMENT,0,Normal
ACC_1456,2023-01-06 14:00:00,915.83,PAYMENT,0,Normal
ACC_2501,2023-01-06 14:00:00,2109.49,PAYMENT,0,Normal
ACC_2820,2023-01-06 14:00:00,253.84,PAYMENT,0,Normal
ACC_3611,2023-01-06 15:00:00,387.42,PAYMENT,0,Normal
ACC_1311,2023-01-06 15:00:00,1685.93,PAYMENT,0,Normal
ACC_4157,2023-01-06 15:00:00,313.97,PAYMENT,0,Normal
ACC_2280,2023-01-06 15:00:00,610.01,PAYMENT,0,Normal
ACC_1131,2023-01-06 16:00:00,1832.31,PAYMENT,0,Normal
ACC_2553,2023-01-06 16:00:00,995.29,PAYMENT,0,Normal
ACC_4005,2023-01-06 16:00:00,59.17,PAYMENT,0,Normal
ACC_3979,2023-01-06 16:00:00,269.33,PAYMENT,0,Normal
ACC_4558,2023-01-06 16:00:00,860.46,PAYMENT,0,Normal
ACC_2483,2023-01-06 17:00:00,1629.64,PAYMENT,0,Normal
ACC_3331,2023-01-06 17:00:00,1525.96,PAYMENT,0,Normal
ACC_3067,2023-01-06 17:00:00,1045.66,PAYMENT,0,Normal
ACC_2527,2023-01-06 17:00:00,1372.87,PAYMENT,0,Normal
ACC_4764,2023-01-06 17:00:00,1953.52,PAYMENT,0,Normal
ACC_3334,2023-01-06 17:00:00,1894.71,PAYMENT,0,Normal
ACC_3607,2023-01-06 17:00:00,1881.57,PAYMENT,0,Normal
ACC_3457,2023-01-06 18:00:00,986.54,PAYMENT,0,Normal
ACC_3959,2023-01-06 18:00:00,1526.94,PAYMENT,0,Normal
ACC_1382,2023-01-06 18:00:00,1532.59,PAYMENT,0,Normal
ACC_1441,2023-01-06 18:00:00,1079.71,PAYMENT,0,Normal
ACC_4902,2023-01-06 18:00:00,1854.01,PAYMENT,0,Normal
ACC_1857,2023-01-06 18:00:00,2295.52,PAYMENT,0,Normal
ACC_4804,2023-01-06 18:00:00,276.97,PAYMENT,0,Normal
ACC_4976,2023-01-06 18:00:00,2380.49,PAYMENT,0,Normal
ACC_3852,2023-01-06 19:00:00,1660.95,PAYMENT,0,Normal
ACC_1488,2023-01-06 19:00:00,416.07,PAYMENT,0,Normal
ACC_3774,2023-01-06 19:00:00,2257.0,PAYMENT,0,Normal
ACC_4275,2023-01-06 19:00:00,2914.28,PAYMENT,0,Normal
ACC_2049,2023-01-06 19:00:00,2312.35,PAYMENT,0,Normal
ACC_1171,2023-01-06 20:00:00,1546.55,PAYMENT,0,Normal
ACC_4449,2023-01-06 20:00:00,681.0,PAYMENT,0,Normal
ACC_4627,2023-01-06 20:00:00,1301.34,PAYMENT,0,Normal
ACC_4918,2023-01-06 20:00:00,477.3,PAYMENT,0,Normal
ACC_2962,2023-01-06 20:00:00,671.58,PAYMENT,0,Normal
ACC_3820,2023-01-06 20:00:00,1541.12,PAYMENT,0,Normal
ACC_2994,2023-01-06 20:00:00,1677.43,PAYMENT,0,Normal
ACC_3664,2023-01-06 20:00:00,1024.77,PAYMENT,0,Normal
ACC_3009,2023-01-06 20:00:00,2832.9,PAYMENT,0,Normal
ACC_4603,2023-01-06 20:00:00,2218.88,PAYMENT,0,Normal
ACC_2420,2023-01-06 20:00:00,2948.02,PAYMENT,0,Normal
ACC_3693,2023-01-06 20:00:00,2010.85,PAYMENT,0,Normal
ACC_3070,2023-01-06 20:00:00,237.77,PAYMENT,0,Normal
ACC_3425,2023-01-06 21:00:00,2991.93,PAYMENT,0,Normal
ACC_1281,2023-01-06 21:00:00,869.62,PAYMENT,0,Normal
ACC_2707,2023-01-06 21:00:00,2981.52,PAYMENT,0,Normal
ACC_4856,2023-01-06 21:00:00,1762.91,PAYMENT,0,Normal
ACC_4199,2023-01-06 22:00:00,2767.43,PAYMENT,0,Normal
ACC_1664,2023-01-06 22:00:00,2613.01,PAYMENT,0,Normal
ACC_1392,2023-01-06 22:00:00,968.03,PAYMENT,0,Normal
ACC_2048,2023-01-06 22:00:00,2401.95,PAYMENT,0,Normal
ACC_4188,2023-01-06 22:00:00,1304.18,PAYMENT,0,Normal
ACC_2790,2023-01-06 22:00:00,1214.52,PAYMENT,0,Normal
ACC_3468,2023-01-06 22:00:00,2167.11,PAYMENT,0,Normal
ACC_2168,2023-01-06 22:00:00,587.73,PAYMENT,0,Normal
ACC_3609,2023-01-06 23:00:00,2940.4,PAYMENT,0,Normal
ACC_1476,2023-01-06 23:00:00,2758.13,PAYMENT,0,Normal
ACC_1447,2023-01-06 23:00:00,2047.56,PAYMENT,0,Normal
ACC_2730,2023-01-06 23:00:00,1232.18,PAYMENT,0,Normal
ACC_3169,2023-01-06 23:00:00,1270.45,PAYMENT,0,Normal
ACC_4883,2023-01-07 00:00:00,2116.54,PAYMENT,0,Normal
ACC_1801,2023-01-07 00:00:00,506.44,PAYMENT,0,Normal
ACC_4100,2023-01-07 00:00:00,2508.02,PAYMENT,0,Normal
ACC_SMURF_9413,2023-01-07 00:00:00,9313.9,TRANSFER,1,Structuring
ACC_2939,2023-01-07 00:00:00,679.59,PAYMENT,0,Normal
ACC_1395,2023-01-07 00:00:00,2857.07,PAYMENT,0,Normal
ACC_3902,2023-01-07 00:00:00,906.94,PAYMENT,0,Normal
ACC_2116,2023-01-07 00:00:00,64.9,PAYMENT,0,Normal
ACC_3295,2023-01-07 00:00:00,2427.83,PAYMENT,0,Normal
ACC_1825,2023-01-07 01:00:00,179.23,PAYMENT,0,Normal
ACC_2746,2023-01-07 02:00:00,102.1,PAYMENT,0,Normal
ACC_3216,2023-01-07 02:00:00,1942.72,PAYMENT,0,Normal
ACC_4370,2023-01-07 02:00:00,2662.52,PAYMENT,0,Normal
ACC_4207,2023-01-07 02:00:00,2686.65,PAYMENT,0,Normal
ACC_3001,2023-01-07 02:00:00,129.17,PAYMENT,0,Normal
ACC_SMURF_9413,2023-01-07 02:00:00,9404.7,TRANSFER,1,Structuring
ACC_2624,2023-01-07 02:00:00,2827.34,PAYMENT,0,Normal
ACC_2121,2023-01-07 03:00:00,498.27,PAYMENT,0,Normal
ACC_1397,2023-01-07 03:00:00,1217.46,PAYMENT,0,Normal
ACC_3129,2023-01-07 03:00:00,335.75,PAYMENT,0,Normal
ACC_1498,2023-01-07 03:00:00,530.5,PAYMENT,0,Normal
ACC_1852,2023-01-07 03:00:00,865.46,PAYMENT,0,Normal
ACC_1731,2023-01-07 03:00:00,2626.8,PAYMENT,0,Normal
ACC_3355,2023-01-07 04:00:00,2356.48,PAYMENT,0,Normal
ACC_4552,2023-01-07 04:00:00,1751.73,PAYMENT,0,Normal
ACC_3997,2023-01-07 04:00:00,1249.52,PAYMENT,0,Normal
ACC_3296,2023-01-07 04:00:00,2142.54,PAYMENT,0,Normal
ACC_2271,2023-01-07 04:00:00,712.69,PAYMENT,0,Normal
ACC_SMURF_9413,2023-01-07 04:00:00,9248.52,TRANSFER,1,Structuring
ACC_2643,2023-01-07 04:00:00,163.18,PAYMENT,0,Normal
ACC_3272,2023-01-07 04:00:00,2547.04,PAYMENT,0,Normal
ACC_4269,2023-01-07 04:00:00,1347.97,PAYMENT,0,Normal
ACC_2770,2023-01-07 04:00:00,2576.11,PAYMENT,0,Normal
ACC_4466,2023-01-07 04:00:00,1925.61,PAYMENT,0,Normal
ACC_3588,2023-01-07 05:00:00,191.65,PAYMENT,0,Normal
ACC_2747,2023-01-07 05:00:00,559.78,PAYMENT,0,Normal
ACC_3870,2023-01-07 05:00:00,2261.73,PAYMENT,0,Normal
ACC_2845,2023-01-07 05:00:00,1722.92,PAYMENT,0,Normal
ACC_3261,2023-01-07 05:00:00,1558.44,PAYMENT,0,Normal
ACC_1817,2023-01-07 05:00:00,336.11,PAYMENT,0,Normal
ACC_4042,2023-01-07 06:00:00,2802.6,PAYMENT,0,Normal
ACC_3610,2023-01-07 06:00:00,1742.65,PAYMENT,0,Normal
ACC_1179,2023-01-07 06:00:00,2927.16,PAYMENT,0,Normal
ACC_1219,2023-01-07 06:00:00,348.71,PAYMENT,0,Normal
ACC_4654,2023-01-07 06:00:00,669.04,PAYMENT,0,Normal
ACC_4040,2023-01-07 06:00:00,2030.45,PAYMENT,0,Normal
ACC_2546,2023-01-07 06:00:00,687.6,PAYMENT,0,Normal
ACC_SMURF_9413,2023-01-07 06:00:00,9290.39,TRANSFER,1,Structuring
ACC_4887,2023-01-07 06:00:00,2953.89,PAYMENT,0,Normal
ACC_3630,2023-01-07 06:00:00,1608.06,PAYMENT,0,Normal
ACC_2187,2023-01-07 07:00:00,2562.53,PAYMENT,0,Normal
ACC_2275,2023-01-07 07:00:00,534.27,PAYMENT,0,Normal
ACC_4404,2023-01-07 07:00:00,2395.94,PAYMENT,0,Normal
ACC_1755,2023-01-07 07:00:00,818.49,PAYMENT,0,Normal
ACC_2829,2023-01-07 07:00:00,83.62,PAYMENT,0,Normal
ACC_1590,2023-01-07 08:00:00,365.1,PAYMENT,0,Normal
ACC_1217,2023-01-07 08:00:00,2027.25,PAYMENT,0,Normal
ACC_2810,2023-01-07 08:00:00,2291.97,PAYMENT,0,Normal
ACC_3224,2023-01-07 08:00:00,1436.93,PAYMENT,0,Normal
ACC_3449,2023-01-07 09:00:00,303.93,PAYMENT,0,Normal
ACC_4535,2023-01-07 09:00:00,741.43,PAYMENT,0,Normal
ACC_3998,2023-01-07 09:00:00,2787.66,PAYMENT,0,Normal
ACC_4700,2023-01-07 10:00:00,1134.74,PAYMENT,0,Normal
ACC_1265,2023-01-07 10:00:00,1122.94,PAYMENT,0,Normal
ACC_4926,2023-01-07 10:00:00,1224.5,PAYMENT,0,Normal
ACC_3854,2023-01-07 10:00:00,1829.74,PAYMENT,0,Normal
ACC_2688,2023-01-07 10:00:00,200.11,PAYMENT,0,Normal
ACC_4678,2023-01-07 11:00:00,723.7,PAYMENT,0,Normal
ACC_4505,2023-01-07 11:00:00,2590.02,PAYMENT,0,Normal
ACC_2971,2023-01-07 11:00:00,1933.63,PAYMENT,0,Normal
ACC_1842,2023-01-07 11:00:00,554.54,PAYMENT,0,Normal
ACC_4306,2023-01-07 12:00:00,2233.24,PAYMENT,0,Normal
ACC_2535,2023-01-07 12:00:00,1949.8,PAYMENT,0,Normal
ACC_1375,2023-01-07 12:00:00,2251.03,PAYMENT,0,Normal
ACC_1913,2023-01-07 12:00:00,119.81,PAYMENT,0,Normal
ACC_4055,2023-01-07 12:00:00,1228.06,PAYMENT,0,Normal
ACC_2818,2023-01-07 12:00:00,181.03,PAYMENT,0,Normal
ACC_1903,2023-01-07 13:00:00,236.17,PAYMENT,0,Normal
ACC_1584,2023-01-07 13:00:00,2987.95,PAYMENT,0,Normal
ACC_1756,2023-01-07 13:00:00,746.74,PAYMENT,0,Normal
ACC_1149,2023-01-07 13:00:00,694.94,PAYMENT,0,Normal
ACC_1753,2023-01-07 13:00:00,1521.37,PAYMENT,0,Normal
ACC_3612,2023-01-07 13:00:00,2540.76,PAYMENT,0,Normal
ACC_4259,2023-01-07 13:00:00,1626.55,PAYMENT,0,Normal
ACC_4614,2023-01-07 13:00:00,2968.16,PAYMENT,0,Normal
ACC_3257,2023-01-07 13:00:00,2995.2,PAYMENT,0,Normal
ACC_3598,2023-01-07 14:00:00,1832.81,PAYMENT,0,Normal
ACC_2295,2023-01-07 14:00:00,85.35,PAYMENT,0,Normal
ACC_1926,2023-01-07 14:00:00,1838.77,PAYMENT,0,Normal
ACC_1848,2023-01-07 14:00:00,697.6,PAYMENT,0,Normal
ACC_2890,2023-01-07 14:00:00,2831.78,PAYMENT,0,Normal
ACC_1134,2023-01-07 14:00:00,2086.33,PAYMENT,0,Normal
ACC_1870,2023-01-07 14:00:00,88.73,PAYMENT,0,Normal
ACC_3470,2023-01-07 15:00:00,2844.47,PAYMENT,0,Normal
ACC_3134,2023-01-07 15:00:00,2014.72,PAYMENT,0,Normal
ACC_4235,2023-01-07 15:00:00,1920.02,PAYMENT,0,Normal
ACC_4408,2023-01-07 15:00:00,1134.0,PAYMENT,0,Normal
ACC_2312,2023-01-07 15:00:00,1895.08,PAYMENT,0,Normal
ACC_3945,2023-01-07 15:00:00,821.68,PAYMENT,0,Normal
ACC_1660,2023-01-07 15:00:00,899.63,PAYMENT,0,Normal
ACC_2139,2023-01-07 15:00:00,2535.77,PAYMENT,0,Normal
ACC_3742,2023-01-07 16:00:00,231.38,PAYMENT,0,Normal
ACC_4888,2023-01-07 16:00:00,527.3,PAYMENT,0,Normal
ACC_2892,2023-01-07 16:00:00,1269.08,PAYMENT,0,Normal
ACC_3978,2023-01-07 16:00:00,957.16,PAYMENT,0,Normal
ACC_2618,2023-01-07 16:00:00,1246.08,PAYMENT,0,Normal
ACC_3177,2023-01-07 16:00:00,309.66,PAYMENT,0,Normal
ACC_2495,2023-01-07 16:00:00,2561.2,PAYMENT,0,Normal
ACC_3752,2023-01-07 16:00:00,1786.74,PAYMENT,0,Normal
ACC_2140,2023-01-07 17:00:00,2023.48,PAYMENT,0,Normal
ACC_1710,2023-01-07 17:00:00,1450.87,PAYMENT,0,Normal
ACC_4061,2023-01-07 17:00:00,1463.28,PAYMENT,0,Normal
ACC_4677,2023-01-07 17:00:00,704.18,PAYMENT,0,Normal
ACC_3292,2023-01-07 17:00:00,1566.48,PAYMENT,0,Normal
ACC_2356,2023-01-07 17:00:00,1061.05,PAYMENT,0,Normal
ACC_3415,2023-01-07 17:00:00,931.62,PAYMENT,0,Normal
ACC_4031,2023-01-07 17:00:00,1637.12,PAYMENT,0,Normal
ACC_2737,2023-01-07 17:00:00,2515.21,PAYMENT,0,Normal
ACC_2874,2023-01-07 18:00:00,1978.16,PAYMENT,0,Normal
ACC_4411,2023-01-07 18:00:00,2084.76,PAYMENT,0,Normal
ACC_4649,2023-01-07 18:00:00,2006.26,PAYMENT,0,Normal
ACC_4340,2023-01-07 18:00:00,2593.94,PAYMENT,0,Normal
ACC_2806,2023-01-07 18:00:00,984.97,PAYMENT,0,Normal
ACC_3924,2023-01-07 18:00:00,650.64,PAYMENT,0,Normal
ACC_3223,2023-01-07 18:00:00,2106.26,PAYMENT,0,Normal
ACC_1903,2023-01-07 18:00:00,1006.58,PAYMENT,0,Normal
ACC_2007,2023-01-07 18:00:00,690.03,PAYMENT,0,Normal
ACC_2144,2023-01-07 19:00:00,2640.92,PAYMENT,0,Normal
ACC_1409,2023-01-07 19:00:00,1649.99,PAYMENT,0,Normal
ACC_3409,2023-01-07 19:00:00,2388.23,PAYMENT,0,Normal
ACC_3689,2023-01-07 19:00:00,2687.2,PAYMENT,0,Normal
ACC_3591,2023-01-07 19:00:00,691.16,PAYMENT,0,Normal
ACC_3148,2023-01-07 19:00:00,669.04,PAYMENT,0,Normal
ACC_1089,2023-01-07 20:00:00,2991.63,PAYMENT,0,Normal
ACC_1557,2023-01-07 20:00:00,59.07,PAYMENT,0,Normal
ACC_4589,2023-01-07 20:00:00,2167.85,PAYMENT,0,Normal
ACC_4835,2023-01-07 20:00:00,276.64,PAYMENT,0,Normal
ACC_3236,2023-01-07 21:00:00,640.9,PAYMENT,0,Normal
ACC_1508,2023-01-07 21:00:00,2272.85,PAYMENT,0,Normal
ACC_2562,2023-01-07 21:00:00,1333.81,PAYMENT,0,Normal
ACC_1862,2023-01-07 21:00:00,2166.96,PAYMENT,0,Normal
ACC_4352,2023-01-07 21:00:00,2127.8,PAYMENT,0,Normal
ACC_4216,2023-01-07 21:00:00,251.79,PAYMENT,0,Normal
ACC_3745,2023-01-07 21:00:00,1907.07,PAYMENT,0,Normal
ACC_2431,2023-01-07 21:00:00,702.53,PAYMENT,0,Normal
ACC_4629,2023-01-07 22:00:00,1907.81,PAYMENT,0,Normal
ACC_4158,2023-01-07 22:00:00,902.56,PAYMENT,0,Normal
ACC_2156,2023-01-07 22:00:00,2104.31,PAYMENT,0,Normal
ACC_3482,2023-01-07 22:00:00,1637.72,PAYMENT,0,Normal
ACC_1697,2023-01-07 22:00:00,227.32,PAYMENT,0,Normal
ACC_4597,2023-01-07 22:00:00,1648.9,PAYMENT,0,Normal
ACC_1927,2023-01-07 23:00:00,552.06,PAYMENT,0,Normal
ACC_3238,2023-01-07 23:00:00,2228.43,PAYMENT,0,Normal
ACC_2417,2023-01-07 23:00:00,507.61,PAYMENT,0,Normal
ACC_4568,2023-01-07 23:00:00,2879.36,PAYMENT,0,Normal
ACC_4033,2023-01-07 23:00:00,1796.99,PAYMENT,0,Normal
ACC_1019,2023-01-07 23:00:00,161.29,PAYMENT,0,Normal
ACC_3771,2023-01-07 23:00:00,2978.53,PAYMENT,0,Normal
ACC_2303,2023-01-08 00:00:00,336.59,PAYMENT,0,Normal
ACC_SMURF_9405,2023-01-08 00:00:00,9016.36,TRANSFER,1,Structuring
ACC_1580,2023-01-08 00:00:00,53.57,PAYMENT,0,Normal
ACC_SMURF_9246,2023-01-08 00:00:00,9617.69,TRANSFER,1,Structuring
ACC_1815,2023-01-08 00:00:00,1472.33,PAYMENT,0,Normal
ACC_SMURF_9331,2023-01-08 00:00:00,9191.08,TRANSFER,1,Structuring
ACC_3166,2023-01-08 00:00:00,425.67,PAYMENT,0,Normal
ACC_SMURF_9860,2023-01-08 00:00:00,9022.93,TRANSFER,1,Structuring
ACC_4439,2023-01-08 01:00:00,1721.59,PAYMENT,0,Normal
ACC_4517,2023-01-08 01:00:00,2595.64,PAYMENT,0,Normal
ACC_2358,2023-01-08 01:00:00,1462.78,PAYMENT,0,Normal
ACC_4234,2023-01-08 01:00:00,488.27,PAYMENT,0,Normal
ACC_4413,2023-01-08 01:00:00,1262.15,PAYMENT,0,Normal
ACC_1219,2023-01-08 02:00:00,338.17,PAYMENT,0,Normal
ACC_1061,2023-01-08 02:00:00,1078.57,PAYMENT,0,Normal
ACC_1527,2023-01-08 02:00:00,2005.74,PAYMENT,0,Normal
ACC_SMURF_9405,2023-01-08 02:00:00,9226.84,TRANSFER,1,Structuring
ACC_4973,2023-01-08 02:00:00,1680.63,PAYMENT,0,Normal
ACC_1630,2023-01-08 02:00:00,1737.13,PAYMENT,0,Normal
ACC_1896,2023-01-08 02:00:00,2296.34,PAYMENT,0,Normal
ACC_SMURF_9246,2023-01-08 02:00:00,9570.05,TRANSFER,1,Structuring
ACC_SMURF_9331,2023-01-08 02:00:00,9971.37,TRANSFER,1,Structuring
ACC_SMURF_9860,2023-01-08 02:00:00,9583.54,TRANSFER,1,Structuring
ACC_2849,2023-01-08 02:00:00,406.96,PAYMENT,0,Normal
ACC_1120,2023-01-08 02:00:00,1016.24,PAYMENT,0,Normal
ACC_4828,2023-01-08 02:00:00,179.03,PAYMENT,0,Normal
ACC_3650,2023-01-08 02:00:00,1855.41,PAYMENT,0,Normal
ACC_3262,2023-01-08 03:00:00,1253.57,PAYMENT,0,Normal
ACC_SMURF_9331,2023-01-08 04:00:00,9191.65,TRANSFER,1,Structuring
ACC_2477,2023-01-08 04:00:00,1906.85,PAYMENT,0,Normal
ACC_2492,2023-01-08 04:00:00,1414.34,PAYMENT,0,Normal
ACC_SMURF_9405,2023-01-08 04:00:00,9438.59,TRANSFER,1,Structuring
ACC_3543,2023-01-08 04:00:00,1361.64,PAYMENT,0,Normal
ACC_2941,2023-01-08 04:00:00,511.15,PAYMENT,0,Normal
ACC_SMURF_9860,2023-01-08 04:00:00,9761.59,TRANSFER,1,Structuring
ACC_SMURF_9246,2023-01-08 04:00:00,9266.47,TRANSFER,1,Structuring
ACC_3800,2023-01-08 05:00:00,1829.58,PAYMENT,0,Normal
ACC_3861,2023-01-08 05:00:00,2839.78,PAYMENT,0,Normal
ACC_2464,2023-01-08 05:00:00,2312.18,PAYMENT,0,Normal
ACC_3142,2023-01-08 05:00:00,1378.74,PAYMENT,0,Normal
ACC_1633,2023-01-08 05:00:00,2781.0,PAYMENT,0,Normal
ACC_3666,2023-01-08 05:00:00,2286.82,PAYMENT,0,Normal
ACC_SMURF_9860,2023-01-08 06:00:00,9171.67,TRANSFER,1,Structuring
ACC_SMURF_9331,2023-01-08 06:00:00,9334.66,TRANSFER,1,Structuring
ACC_1463,2023-01-08 06:00:00,1557.55,PAYMENT,0,Normal
ACC_3070,2023-01-08 06:00:00,1398.83,PAYMENT,0,Normal
ACC_4521,2023-01-08 06:00:00,1376.07,PAYMENT,0,Normal
ACC_2737,2023-01-08 06:00:00,2973.46,PAYMENT,0,Normal
ACC_SMURF_9246,2023-01-08 06:00:00,9552.06,TRANSFER,1,Structuring
ACC_2715,2023-01-08 06:00:00,63.48,PAYMENT,0,Normal
ACC_4189,2023-01-08 06:00:00,370.7,PAYMENT,0,Normal
ACC_SMURF_9405,2023-01-08 06:00:00,9486.29,TRANSFER,1,Structuring
ACC_3900,2023-01-08 07:00:00,1798.86,PAYMENT,0,Normal
ACC_2974,2023-01-08 07:00:00,2004.79,PAYMENT,0,Normal
ACC_2255,2023-01-08 07:00:00,2115.47,PAYMENT,0,Normal
ACC_2829,2023-01-08 07:00:00,1721.77,PAYMENT,0,Normal
ACC_4835,2023-01-08 07:00:00,1969.88,PAYMENT,0,Normal
ACC_2788,2023-01-08 07:00:00,2758.3,PAYMENT,0,Normal
ACC_1817,2023-01-08 08:00:00,742.84,PAYMENT,0,Normal
ACC_2288,2023-01-08 08:00:00,2383.68,PAYMENT,0,Normal
ACC_4677,2023-01-08 08:00:00,700.59,PAYMENT,0,Normal
ACC_1410,2023-01-08 08:00:00,781.18,PAYMENT,0,Normal
ACC_4539,2023-01-08 08:00:00,2218.42,PAYMENT,0,Normal
ACC_SMURF_9331,2023-01-08 08:00:00,9675.42,TRANSFER,1,Structuring
ACC_3170,2023-01-08 08:00:00,445.57,PAYMENT,0,Normal
ACC_1766,2023-01-08 08:00:00,1668.26,PAYMENT,0,Normal
ACC_3743,2023-01-08 08:00:00,2162.77,PAYMENT,0,Normal
ACC_2142,2023-01-08 09:00:00,1696.36,PAYMENT,0,Normal
ACC_3713,2023-01-08 09:00:00,2894.44,PAYMENT,0,Normal
ACC_4871,2023-01-08 09:00:00,1991.57,PAYMENT,0,Normal
ACC_4593,2023-01-08 09:00:00,2186.62,PAYMENT,0,Normal
ACC_3214,2023-01-08 09:00:00,1026.21,PAYMENT,0,Normal
ACC_4610,2023-01-08 09:00:00,2775.25,PAYMENT,0,Normal
ACC_3870,2023-01-08 09:00:00,2504.92,PAYMENT,0,Normal
ACC_2736,2023-01-08 09:00:00,570.48,PAYMENT,0,Normal
ACC_2620,2023-01-08 09:00:00,2586.18,PAYMENT,0,Normal
ACC_4595,2023-01-08 09:00:00,935.3,PAYMENT,0,Normal
ACC_4077,2023-01-08 10:00:00,1500.36,PAYMENT,0,Normal
ACC_1324,2023-01-08 10:00:00,527.9,PAYMENT,0,Normal
ACC_2099,2023-01-08 10:00:00,1482.24,PAYMENT,0,Normal
ACC_4963,2023-01-08 10:00:00,1748.84,PAYMENT,0,Normal
ACC_SMURF_9331,2023-01-08 10:00:00,9278.24,TRANSFER,1,Structuring
ACC_1432,2023-01-08 11:00:00,2746.67,PAYMENT,0,Normal
ACC_1607,2023-01-08 11:00:00,319.08,PAYMENT,0,Normal
ACC_2601,2023-01-08 11:00:00,1794.68,PAYMENT,0,Normal
ACC_4142,2023-01-08 11:00:00,645.13,PAYMENT,0,Normal
ACC_3530,2023-01-08 11:00:00,1380.38,PAYMENT,0,Normal
ACC_4991,2023-01-08 12:00:00,2316.03,PAYMENT,0,Normal
ACC_3554,2023-01-08 12:00:00,1258.4,PAYMENT,0,Normal
ACC_3443,2023-01-08 12:00:00,1792.26,PAYMENT,0,Normal
ACC_4603,2023-01-08 12:00:00,1647.42,PAYMENT,0,Normal
ACC_3846,2023-01-08 12:00:00,2852.83,PAYMENT,0,Normal
ACC_2788,2023-01-08 13:00:00,2541.23,PAYMENT,0,Normal
ACC_2233,2023-01-08 13:00:00,409.45,PAYMENT,0,Normal
ACC_3055,2023-01-08 13:00:00,952.8,PAYMENT,0,Normal
ACC_1376,2023-01-08 13:00:00,1786.42,PAYMENT,0,Normal
ACC_3356,2023-01-08 13:00:00,1538.95,PAYMENT,0,Normal
ACC_4550,2023-01-08 13:00:00,1399.76,PAYMENT,0,Normal
ACC_2553,2023-01-08 14:00:00,2478.91,PAYMENT,0,Normal
ACC_4676,2023-01-08 14:00:00,2749.55,PAYMENT,0,Normal
ACC_1499,2023-01-08 14:00:00,1627.99,PAYMENT,0,Normal
ACC_1754,2023-01-08 14:00:00,997.74,PAYMENT,0,Normal
ACC_3027,2023-01-08 15:00:00,1188.36,PAYMENT,0,Normal
ACC_1703,2023-01-08 15:00:00,2378.34,PAYMENT,0,Normal
ACC_2401,2023-01-08 15:00:00,137.52,PAYMENT,0,Normal
ACC_3857,2023-01-08 15:00:00,1612.96,PAYMENT,0,Normal
ACC_4150,2023-01-08 15:00:00,2318.65,PAYMENT,0,Normal
ACC_1004,2023-01-08 15:00:00,1490.51,PAYMENT,0,Normal
ACC_2455,2023-01-08 16:00:00,1894.43,PAYMENT,0,Normal
ACC_4976,2023-01-08 16:00:00,2790.52,PAYMENT,0,Normal
ACC_1381,2023-01-08 16:00:00,179.51,PAYMENT,0,Normal
ACC_4068,2023-01-08 16:00:00,669.13,PAYMENT,0,Normal
ACC_2535,2023-01-08 16:00:00,1320.53,PAYMENT,0,Normal
ACC_2198,2023-01-08 16:00:00,2613.46,PAYMENT,0,Normal
ACC_4698,2023-01-08 16:00:00,936.21,PAYMENT,0,Normal
ACC_1837,2023-01-08 17:00:00,1220.06,PAYMENT,0,Normal
ACC_4895,2023-01-08 17:00:00,859.46,PAYMENT,0,Normal
ACC_3952,2023-01-08 17:00:00,846.35,PAYMENT,0,Normal
ACC_2820,2023-01-08 18:00:00,1580.52,PAYMENT,0,Normal
ACC_1249,2023-01-08 18:00:00,662.81,PAYMENT,0,Normal
ACC_1994,2023-01-08 18:00:00,1778.06,PAYMENT,0,Normal
ACC_3811,2023-01-08 18:00:00,720.91,PAYMENT,0,Normal
ACC_2467,2023-01-08 18:00:00,2380.45,PAYMENT,0,Normal
ACC_2338,2023-01-08 18:00:00,1793.95,PAYMENT,0,Normal
ACC_1006,2023-01-08 18:00:00,1863.69,PAYMENT,0,Normal
ACC_3415,2023-01-08 18:00:00,156.22,PAYMENT,0,Normal
ACC_1638,2023-01-08 19:00:00,467.92,PAYMENT,0,Normal
ACC_2641,2023-01-08 19:00:00,1792.08,PAYMENT,0,Normal
ACC_3033,2023-01-08 19:00:00,2659.47,PAYMENT,0,Normal
ACC_3056,2023-01-08 19:00:00,81.25,PAYMENT,0,Normal
ACC_3091,2023-01-08 19:00:00,1571.65,PAYMENT,0,Normal
ACC_3349,2023-01-08 19:00:00,1235.98,PAYMENT,0,Normal
